"threshold","tpr","fpr"
0.237187639759975,0.0837060702875399,0.0210953804501099
0.23715981685889,0.0837060702875399,0.0211517852106717
0.237029174498251,0.0837060702875399,0.0212081899712335
0.23680930940443,0.0837060702875399,0.0212645947317953
0.236645181124251,0.0843450479233227,0.0212645947317953
0.236610524828214,0.0849840255591054,0.0212645947317953
0.23658732065218,0.0849840255591054,0.0213209994923571
0.236564605046909,0.0849840255591054,0.0213774042529189
0.236536938616124,0.0856230031948882,0.0213774042529189
0.23644038419604,0.0856230031948882,0.0214338090134807
0.236354448328032,0.0862619808306709,0.0214338090134807
0.236333495669053,0.0869009584664537,0.0214338090134807
0.236256721615038,0.0869009584664537,0.0214902137740425
0.236242695620638,0.0869009584664537,0.0215466185346043
0.236211832272346,0.0869009584664537,0.0216030232951661
0.236105480888399,0.0869009584664537,0.021659428055728
0.236058273952376,0.0869009584664537,0.0217158328162897
0.235965614829875,0.0869009584664537,0.0217722375768515
0.235927166182511,0.0869009584664537,0.0218286423374133
0.235918654561328,0.0875399361022364,0.0218286423374133
0.235869464159799,0.0875399361022364,0.0218850470979751
0.235824595575106,0.0875399361022364,0.0219414518585369
0.23560570529896,0.0875399361022364,0.0219978566190987
0.235433931686173,0.0875399361022364,0.0220542613796605
0.235348681531373,0.0875399361022364,0.0221106661402223
0.235316846507787,0.0875399361022364,0.0221670709007841
0.23527594613905,0.0875399361022364,0.0222234756613459
0.235275400384927,0.0881789137380192,0.0222234756613459
0.235069661754879,0.0881789137380192,0.0222798804219076
0.235064504725071,0.0881789137380192,0.0223362851824694
0.235032930800666,0.0881789137380192,0.0223926899430312
0.234903168532332,0.0881789137380192,0.022449094703593
0.234831588324783,0.0881789137380192,0.0225054994641548
0.234787913470164,0.0881789137380192,0.0225619042247166
